WeatherKey,WeatherDate,AverageHumidity,AveragePressure,AverageTemperature,AverageWindSpeed,TemperatureRangeName,HumidityLevelName,PressureLevelName,WindLevelName,WeatherComfortLevel,OverallWeatherDescription,ComfortLevel,CreateTimeStamp,SourceSystemCode,SourceFolder
137,2014-11-14,100,1041.125,270.29189583333329,5.416666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
138,2014-11-15,100,1041.9583333333333,269.24843749999826,3.2916666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
139,2014-11-16,100,1034.8333333333333,271.66462499999943,3.5416666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
140,2014-11-17,100,1026.5833333333333,267.67049999999904,7,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
141,2014-11-18,100,1030.4583333333333,265.48660416666712,9.3333333333333339,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
142,2014-11-19,100,1027.3333333333333,270.10310416666738,8.3333333333333339,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
143,2014-11-20,100,1030.5,269.81931250000139,8.4166666666666661,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
144,2014-11-21,100,1041.7916666666667,268.54337499999997,5.333333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
145,2014-11-22,96.666666666666671,1032.625,277.51860416666801,7.75,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
146,2014-11-23,86.333333333333329,1020.75,282.76700000000096,6.208333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
147,2014-11-24,93.708333333333329,1003.9166666666666,279.55189583333492,5.708333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
148,2014-11-25,100,1027.6666666666667,270.64174999999921,7.166666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
149,2014-11-26,100,1035.125,269.57547916666476,2.4166666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
150,2014-11-27,100,1038.625,270.90993749999797,4.958333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
151,2014-11-28,100,1039.375,268.06804166666723,4.791666666666667,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
152,2014-11-29,92,1022.9166666666666,278.93079166666445,7.208333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
153,2014-11-30,88.541666666666671,1020.8333333333334,280.44272916666637,5.458333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
154,2014-12-01,100,1045,269.82543750000309,6.708333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
155,2014-12-02,100,1043.875,271.73875000000066,5.125,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
156,2014-12-03,100,1035.375,273.45172916666957,5.791666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
157,2014-12-04,100,1042.2916666666667,272.76072916666476,3.2916666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
158,2014-12-05,100,1038,275.27574999999933,3.3333333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
159,2014-12-06,96.958333333333329,1042.2083333333333,276.59639583333319,5.583333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
160,2014-12-07,99.083333333333329,1050.4583333333333,274.66924999999685,5.041666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
161,2014-12-08,99.583333333333329,1036.5416666666667,275.48849999999766,5.875,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
162,2014-12-09,99.625,1036.25,275.99633333333531,6.5,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
163,2014-12-10,99.958333333333329,1041.6666666666667,275.08566666666462,4.958333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
164,2014-12-11,100,1038.6666666666667,272.02833333333314,4.333333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
165,2014-12-12,99.375,1039.25,272.92006250000031,3.625,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
166,2014-12-13,95.958333333333329,1036.5416666666667,277.12654166666806,3.9583333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
167,2014-12-14,91.291666666666671,1032.1666666666667,279.75170833333419,3.0416666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
168,2014-12-15,90.041666666666671,1027.4166666666667,280.29522916666497,4.208333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
169,2014-12-16,95.541666666666671,1020.625,278.83791666666758,2.9166666666666665,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
170,2014-12-17,99.791666666666671,1035.1666666666667,272.09643749999947,6.666666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
171,2014-12-18,100,1039.4583333333333,269.66854166666576,3.625,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
172,2014-12-19,100,1039.25,271.9131458333348,2.6666666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
173,2014-12-20,100,1039.2916666666667,272.88839583333146,1.5833333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
174,2014-12-21,99.625,1037.25,273.61799999999835,4.541666666666667,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
175,2014-12-22,99.5,1027.875,274.80904166666608,5.666666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
176,2014-12-23,93.458333333333329,1018.0833333333334,278.69679166666765,5.583333333333333,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
177,2014-12-24,97.416666666666671,1017.6666666666666,276.90356249999991,2.0833333333333335,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
178,2014-12-25,98.541666666666671,1022.5,275.32391666666564,6.291666666666667,Cold,High,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
179,2014-12-26,87.5,1030.375,278.31789583333176,5.958333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
180,2014-12-27,87.5,1030.0416666666667,279.2098124999996,5.458333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
181,2014-12-28,99.208333333333329,1034.6666666666667,272.2262916666669,4.166666666666667,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
182,2014-12-29,100,1040.25,272.55604166666444,3.1666666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
183,2014-12-30,100,1049.75,266.83708333333328,5.291666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
184,2014-12-31,100,1047.875,262.08700000000175,6.541666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
185,2015-01-01,100,1033.375,267.98885416666525,8.8333333333333339,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
186,2015-01-02,100,1036.875,270.99649999999957,3.4166666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
187,2015-01-03,100,1031.7083333333333,273.49439583333134,3.25,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
188,2015-01-04,99.75,1025.5,272.85974999999871,5.125,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
189,2015-01-05,100,1048.375,258.72847916666774,7.333333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
190,2015-01-06,100,1043.0416666666667,261.22316666666666,4.875,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
191,2015-01-07,100,1046.5833333333333,259.60825000000079,9.75,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
192,2015-01-08,100,1045.0833333333333,255.89260416666457,7.583333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
193,2015-01-09,98.875,1034.4166666666667,259.70216666666619,8.25,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
194,2015-01-10,100,1044.5833333333333,256.23889583333391,5.333333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
195,2015-01-11,96.958333333333329,1040.25,266.12445833333459,5.041666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
196,2015-01-12,98.708333333333329,1042.7083333333333,267.71356250000179,4.5,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
197,2015-01-13,91.375,1053.375,262.53781249999986,3.3333333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
198,2015-01-14,99.958333333333329,1045,260.20027083333315,2.8333333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
199,2015-01-15,100,1034.6666666666667,265.88914583333423,5.041666666666667,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
200,2015-01-16,99.583333333333329,1033.7083333333333,270.16854166666559,3.4166666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
201,2015-01-17,95.083333333333329,1025,272.86893749999967,6.708333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
202,2015-01-18,91.125,1021.5416666666666,274.019895833335,4.416666666666667,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
203,2015-01-19,90.958333333333329,1029.5416666666667,271.87416666666559,1.3333333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
204,2015-01-20,94.416666666666671,1026.8333333333333,273.78858333333375,2.5833333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
205,2015-01-21,96.708333333333329,1030.75,273.36679166666812,2.4166666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
206,2015-01-22,99.291666666666671,1041.6666666666667,270.92368749999957,2.8333333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
207,2015-01-23,99.375,1038.25,271.35897916666971,4.333333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
208,2015-01-24,97.75,1022.0416666666666,272.9480625000017,4.458333333333333,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
209,2015-01-25,94.833333333333329,1021.5416666666666,273.11754166666867,4.833333333333333,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
210,2015-01-26,100,1028.9583333333333,268.49695833333425,3.2916666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
211,2015-01-27,100,1032.0416666666667,270.23847916666836,2.375,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
212,2015-01-28,100,1038.2083333333333,268.64164583333439,4.041666666666667,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
213,2015-01-29,89.75,1025.7916666666667,273.86597916666801,6.625,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
214,2015-01-30,97.583333333333329,1043.0833333333333,269.30081249999722,5.958333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
215,2015-01-31,99.125,1040,269.54527083333318,3.625,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
216,2015-02-01,99.583333333333329,1032.1666666666667,272.00718749999896,6.333333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
217,2015-02-02,100,1031.2916666666667,266.91006250000095,8.0416666666666661,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
218,2015-02-03,95.458333333333329,1035.75,261.9653958333322,3.4166666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
219,2015-02-04,95.583333333333329,1032.0416666666667,267.50491666666517,3.875,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
220,2015-02-05,76.291666666666671,1044.2916666666667,257.91485416666421,4.083333333333333,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
221,2015-02-06,91.75,1037.875,262.10212499999852,3.8333333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
222,2015-02-07,85.625,1026.3333333333333,270.03722916666715,3.875,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
223,2015-02-08,88.083333333333329,1018.0833333333334,274.30060416666515,3.5416666666666665,Cold,High,Normal Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
224,2015-02-09,92.916666666666671,1032.4166666666667,269.84845833333446,4.458333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
225,2015-02-10,98.958333333333329,1038.0833333333333,269.22168750000264,3.4583333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
226,2015-02-11,99.75,1031.4166666666667,271.060791666667,5.583333333333333,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
227,2015-02-12,100,1039.0416666666667,265.27879166666662,8.5416666666666661,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
228,2015-02-13,81.625,1040.875,259.83522916666465,3.4583333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
229,2015-02-14,81.5,1030.5416666666667,262.83602083333221,7.875,Cold,High,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
230,2015-02-15,77.791666666666671,1047.625,256.93900000000025,5.416666666666667,Cold,Medium,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
231,2015-02-16,81.791666666666671,1041.8333333333333,257.92977083333255,2.2916666666666665,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
232,2015-02-17,80.75,1030.0416666666667,260.26797916666794,3.3333333333333335,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
233,2015-02-18,81.083333333333329,1029.1666666666667,258.83152083333226,4.958333333333333,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
234,2015-02-19,69.833333333333329,1041.25,253.0744999999998,5.041666666666667,Cold,Medium,High Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
235,2015-02-20,73.083333333333329,1040.625,254.13908333333538,4.458333333333333,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
236,2015-02-21,90.75,1029.7916666666667,265.78127083333294,3.625,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
237,2015-02-22,88.541666666666671,1040.6666666666667,262.67731250000003,4.125,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
238,2015-02-23,96.666666666666671,1052.9583333333333,255.63572916666735,4.166666666666667,Cold,High,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
239,2015-02-24,78.208333333333329,1032.1666666666667,259.06518750000038,5.791666666666667,Cold,Medium,High Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
240,2015-02-25,77.166666666666671,1027.5,263.34324999999887,3.8333333333333335,Cold,Medium,High Pressure,Light Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
